Year,Month,DayofMonth,DayOfWeek,CRSDepTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,CRSElapsedTime,Origin,Dest,Distance,IsDepDelayed
1994,1,25,2,800,944,US,269,,104.0,BOS,DCA,399.0,YES
1994,1,26,3,800,944,US,269,,104.0,BOS,DCA,399.0,YES
1994,1,27,4,800,944,US,269,,104.0,BOS,DCA,399.0,NO
1994,1,28,5,800,944,US,269,,104.0,BOS,DCA,399.0,YES
1994,1,29,6,800,944,US,269,,104.0,BOS,DCA,399.0,YES
1994,1,31,1,800,944,US,269,,104.0,BOS,DCA,399.0,NO
1994,1,2,7,1015,1143,US,269,,88.0,DCA,CHS,444.0,YES
1994,1,3,1,1015,1143,US,269,,88.0,DCA,CHS,444.0,YES
1994,1,4,2,1015,1143,US,269,,88.0,DCA,CHS,444.0,YES
1994,1,5,3,1015,1151,US,269,,96.0,DCA,CHS,444.0,YES
1994,1,6,4,1015,1151,US,269,,96.0,DCA,CHS,444.0,YES
1994,1,7,5,1015,1151,US,269,,96.0,DCA,CHS,444.0,YES
1994,1,8,6,1015,1151,US,269,,96.0,DCA,CHS,444.0,YES
1994,1,9,7,1015,1151,US,269,,96.0,DCA,CHS,444.0,NO
1994,1,10,1,1015,1151,US,269,,96.0,DCA,CHS,444.0,YES
1994,1,11,2,1015,1151,US,269,,96.0,DCA,CHS,444.0,YES
1994,1,12,3,1015,1151,US,269,,96.0,DCA,CHS,444.0,YES
1994,1,13,4,1015,1151,US,269,,96.0,DCA,CHS,444.0,YES
1994,1,14,5,1015,1151,US,269,,96.0,DCA,CHS,444.0,YES
1994,1,15,6,1015,1151,US,269,,96.0,DCA,CHS,444.0,YES
1994,1,16,7,1015,1151,US,269,,96.0,DCA,CHS,444.0,YES
1994,1,17,1,1015,1151,US,269,,96.0,DCA,CHS,444.0,YES
1994,1,18,2,1015,1151,US,269,,96.0,DCA,CHS,444.0,YES
1994,1,19,3,1015,1151,US,269,,96.0,DCA,CHS,444.0,YES
1994,1,20,4,1015,1151,US,269,,96.0,DCA,CHS,444.0,YES
1994,1,21,5,1015,1151,US,269,,96.0,DCA,CHS,444.0,NO
1994,1,22,6,1015,1151,US,269,,96.0,DCA,CHS,444.0,NO
1994,1,23,7,1015,1151,US,269,,96.0,DCA,CHS,444.0,NO
1994,1,24,1,1015,1151,US,269,,96.0,DCA,CHS,444.0,YES
1994,1,25,2,1015,1151,US,269,,96.0,DCA,CHS,444.0,YES
1994,1,26,3,1015,1151,US,269,,96.0,DCA,CHS,444.0,YES
1994,1,27,4,1015,1151,US,269,,96.0,DCA,CHS,444.0,YES
1994,1,28,5,1015,1151,US,269,,96.0,DCA,CHS,444.0,YES
1994,1,29,6,1015,1151,US,269,,96.0,DCA,CHS,444.0,YES
1994,1,30,7,1015,1151,US,269,,96.0,DCA,CHS,444.0,NO
1994,1,31,1,1015,1151,US,269,,96.0,DCA,CHS,444.0,NO
1994,1,2,7,1150,1458,US,270,,128.0,STL,PHL,813.0,NO
1994,1,3,1,1150,1458,US,270,,128.0,STL,PHL,813.0,YES
1994,1,4,2,1150,1458,US,270,,128.0,STL,PHL,813.0,YES
1994,1,1,6,1220,1313,US,271,,53.0,PIT,TOL,201.0,NO
1994,1,2,7,1220,1313,US,271,,53.0,PIT,TOL,201.0,YES
1994,1,3,1,1220,1313,US,271,,53.0,PIT,TOL,201.0,YES
1994,1,4,2,1220,1313,US,271,,53.0,PIT,TOL,201.0,YES
1994,1,5,3,1220,1315,US,271,,55.0,PIT,TOL,201.0,YES
1994,1,6,4,1220,1315,US,271,,55.0,PIT,TOL,201.0,YES
1994,1,7,5,1220,1315,US,271,,55.0,PIT,TOL,201.0,NO
1994,1,8,6,1220,1315,US,271,,55.0,PIT,TOL,201.0,YES
1994,1,9,7,1220,1315,US,271,,55.0,PIT,TOL,201.0,YES
1994,1,10,1,1220,1315,US,271,,55.0,PIT,TOL,201.0,YES
1994,1,11,2,1220,1315,US,271,,55.0,PIT,TOL,201.0,YES
1994,1,12,3,1220,1315,US,271,,55.0,PIT,TOL,201.0,NO
1994,1,13,4,1220,1315,US,271,,55.0,PIT,TOL,201.0,NO
1994,1,14,5,1220,1315,US,271,,55.0,PIT,TOL,201.0,YES
1994,1,15,6,1220,1315,US,271,,55.0,PIT,TOL,201.0,NO
1994,1,16,7,1220,1315,US,271,,55.0,PIT,TOL,201.0,YES
1994,1,17,1,1220,1315,US,271,,55.0,PIT,TOL,201.0,YES
1994,1,18,2,1220,1315,US,271,,55.0,PIT,TOL,201.0,YES
1994,1,19,3,1220,1315,US,271,,55.0,PIT,TOL,201.0,YES
1994,1,20,4,1220,1315,US,271,,55.0,PIT,TOL,201.0,NO
1994,1,21,5,1220,1315,US,271,,55.0,PIT,TOL,201.0,YES
1994,1,22,6,1220,1315,US,271,,55.0,PIT,TOL,201.0,NO
1994,1,23,7,1220,1315,US,271,,55.0,PIT,TOL,201.0,NO
1994,1,24,1,1220,1315,US,271,,55.0,PIT,TOL,201.0,YES
1994,1,25,2,1220,1315,US,271,,55.0,PIT,TOL,201.0,YES
1994,1,26,3,1220,1315,US,271,,55.0,PIT,TOL,201.0,YES
1994,1,27,4,1220,1315,US,271,,55.0,PIT,TOL,201.0,NO
1994,1,28,5,1220,1315,US,271,,55.0,PIT,TOL,201.0,NO
1994,1,29,6,1220,1315,US,271,,55.0,PIT,TOL,201.0,NO
1994,1,30,7,1220,1315,US,271,,55.0,PIT,TOL,201.0,NO
1994,1,31,1,1220,1315,US,271,,55.0,PIT,TOL,201.0,NO
1994,1,1,6,1020,1123,US,271,,63.0,SYR,PIT,279.0,YES
1994,1,2,7,1020,1123,US,271,,63.0,SYR,PIT,279.0,YES
1994,1,3,1,1020,1123,US,271,,63.0,SYR,PIT,279.0,YES
1994,1,4,2,1020,1123,US,271,,63.0,SYR,PIT,279.0,YES
1994,1,5,3,1010,1120,US,271,,70.0,SYR,PIT,279.0,YES
1994,1,6,4,1010,1120,US,271,,70.0,SYR,PIT,279.0,YES
1994,1,7,5,1010,1120,US,271,,70.0,SYR,PIT,279.0,NO
1994,1,8,6,1010,1120,US,271,,70.0,SYR,PIT,279.0,YES
1994,1,9,7,1010,1120,US,271,,70.0,SYR,PIT,279.0,YES
1994,1,10,1,1010,1120,US,271,,70.0,SYR,PIT,279.0,YES
1994,1,11,2,1010,1120,US,271,,70.0,SYR,PIT,279.0,YES
1994,1,12,3,1010,1120,US,271,,70.0,SYR,PIT,279.0,NO
1994,1,13,4,1010,1120,US,271,,70.0,SYR,PIT,279.0,YES
1994,1,14,5,1010,1120,US,271,,70.0,SYR,PIT,279.0,YES
1994,1,15,6,1010,1120,US,271,,70.0,SYR,PIT,279.0,NO
1994,1,16,7,1010,1120,US,271,,70.0,SYR,PIT,279.0,YES
1994,1,17,1,1010,1120,US,271,,70.0,SYR,PIT,279.0,YES
1994,1,18,2,1010,1120,US,271,,70.0,SYR,PIT,279.0,YES
1994,1,19,3,1010,1120,US,271,,70.0,SYR,PIT,279.0,YES
1994,1,20,4,1010,1120,US,271,,70.0,SYR,PIT,279.0,YES
1994,1,21,5,1010,1120,US,271,,70.0,SYR,PIT,279.0,NO
1994,1,22,6,1010,1120,US,271,,70.0,SYR,PIT,279.0,NO
1994,1,23,7,1010,1120,US,271,,70.0,SYR,PIT,279.0,YES
1994,1,24,1,1010,1120,US,271,,70.0,SYR,PIT,279.0,NO
1994,1,25,2,1010,1120,US,271,,70.0,SYR,PIT,279.0,YES
1994,1,26,3,1010,1120,US,271,,70.0,SYR,PIT,279.0,YES
1994,1,27,4,1010,1120,US,271,,70.0,SYR,PIT,279.0,YES
1994,1,28,5,1010,1120,US,271,,70.0,SYR,PIT,279.0,YES
1994,1,29,6,1010,1120,US,271,,70.0,SYR,PIT,279.0,YES
1994,1,30,7,1010,1120,US,271,,70.0,SYR,PIT,279.0,YES
1994,1,31,1,1010,1120,US,271,,70.0,SYR,PIT,279.0,NO
1994,1,1,6,1035,1121,US,272,,46.0,MDT,PIT,185.0,NO
1994,1,2,7,1035,1121,US,272,,46.0,MDT,PIT,185.0,NO
1994,1,3,1,1035,1121,US,272,,46.0,MDT,PIT,185.0,YES
1994,1,4,2,1035,1121,US,272,,46.0,MDT,PIT,185.0,YES
1994,1,5,3,1035,1127,US,272,,52.0,MDT,PIT,185.0,YES
1994,1,6,4,1035,1127,US,272,,52.0,MDT,PIT,185.0,YES
1994,1,7,5,1035,1127,US,272,,52.0,MDT,PIT,185.0,YES
1994,1,8,6,1035,1127,US,272,,52.0,MDT,PIT,185.0,YES
1994,1,9,7,1035,1127,US,272,,52.0,MDT,PIT,185.0,YES
1994,1,10,1,1035,1127,US,272,,52.0,MDT,PIT,185.0,NO
1994,1,11,2,1035,1127,US,272,,52.0,MDT,PIT,185.0,NO
1994,1,12,3,1035,1127,US,272,,52.0,MDT,PIT,185.0,YES
1994,1,13,4,1035,1127,US,272,,52.0,MDT,PIT,185.0,YES
1994,1,14,5,1035,1127,US,272,,52.0,MDT,PIT,185.0,YES
1994,1,15,6,1035,1127,US,272,,52.0,MDT,PIT,185.0,YES
1994,1,16,7,1035,1127,US,272,,52.0,MDT,PIT,185.0,NO
1994,1,17,1,1035,1127,US,272,,52.0,MDT,PIT,185.0,YES
1994,1,18,2,1035,1127,US,272,,52.0,MDT,PIT,185.0,YES
1994,1,19,3,1035,1127,US,272,,52.0,MDT,PIT,185.0,YES
1994,1,21,5,1035,1127,US,272,,52.0,MDT,PIT,185.0,YES
1994,1,22,6,1035,1127,US,272,,52.0,MDT,PIT,185.0,YES
1994,1,23,7,1035,1127,US,272,,52.0,MDT,PIT,185.0,NO
1994,1,24,1,1035,1127,US,272,,52.0,MDT,PIT,185.0,NO
1994,1,25,2,1035,1127,US,272,,52.0,MDT,PIT,185.0,YES
1994,1,26,3,1035,1127,US,272,,52.0,MDT,PIT,185.0,YES
1994,1,27,4,1035,1127,US,272,,52.0,MDT,PIT,185.0,YES
1994,1,28,5,1035,1127,US,272,,52.0,MDT,PIT,185.0,YES
1994,1,30,7,1035,1127,US,272,,52.0,MDT,PIT,185.0,YES
1994,1,31,1,1035,1127,US,272,,52.0,MDT,PIT,185.0,NO
1994,1,1,6,1230,1343,US,272,,133.0,PIT,MCI,773.0,YES
1994,1,2,7,1230,1343,US,272,,133.0,PIT,MCI,773.0,NO
1994,1,3,1,1230,1343,US,272,,133.0,PIT,MCI,773.0,YES
1994,1,4,2,1230,1343,US,272,,133.0,PIT,MCI,773.0,YES
1994,1,5,3,1230,1350,US,272,,140.0,PIT,MCI,773.0,YES
1994,1,6,4,1230,1350,US,272,,140.0,PIT,MCI,773.0,YES
1994,1,7,5,1230,1350,US,272,,140.0,PIT,MCI,773.0,YES
1994,1,8,6,1230,1350,US,272,,140.0,PIT,MCI,773.0,YES
1994,1,9,7,1230,1350,US,272,,140.0,PIT,MCI,773.0,YES
1994,1,10,1,1230,1350,US,272,,140.0,PIT,MCI,773.0,YES
1994,1,11,2,1230,1350,US,272,,140.0,PIT,MCI,773.0,YES
1994,1,12,3,1230,1350,US,272,,140.0,PIT,MCI,773.0,YES
1994,1,13,4,1230,1350,US,272,,140.0,PIT,MCI,773.0,YES
1994,1,14,5,1230,1350,US,272,,140.0,PIT,MCI,773.0,YES
1994,1,15,6,1230,1350,US,272,,140.0,PIT,MCI,773.0,NO
1994,1,16,7,1230,1350,US,272,,140.0,PIT,MCI,773.0,YES
1994,1,17,1,1230,1350,US,272,,140.0,PIT,MCI,773.0,YES
1994,1,18,2,1230,1350,US,272,,140.0,PIT,MCI,773.0,YES
1994,1,19,3,1230,1350,US,272,,140.0,PIT,MCI,773.0,YES
1994,1,20,4,1230,1350,US,272,,140.0,PIT,MCI,773.0,YES
1994,1,21,5,1230,1350,US,272,,140.0,PIT,MCI,773.0,YES
1994,1,22,6,1230,1350,US,272,,140.0,PIT,MCI,773.0,NO
1994,1,23,7,1230,1350,US,272,,140.0,PIT,MCI,773.0,YES
1994,1,24,1,1230,1350,US,272,,140.0,PIT,MCI,773.0,YES
1994,1,25,2,1230,1350,US,272,,140.0,PIT,MCI,773.0,YES
1994,1,26,3,1230,1350,US,272,,140.0,PIT,MCI,773.0,YES
1994,1,27,4,1230,1350,US,272,,140.0,PIT,MCI,773.0,YES
1994,1,28,5,1230,1350,US,272,,140.0,PIT,MCI,773.0,YES
1994,1,30,7,1230,1350,US,272,,140.0,PIT,MCI,773.0,NO
1994,1,31,1,1230,1350,US,272,,140.0,PIT,MCI,773.0,YES
1994,1,1,6,920,1108,US,273,,108.0,LGA,CMH,478.0,YES
1994,1,2,7,920,1108,US,273,,108.0,LGA,CMH,478.0,YES
1994,1,3,1,920,1108,US,273,,108.0,LGA,CMH,478.0,YES
1994,1,4,2,920,1108,US,273,,108.0,LGA,CMH,478.0,YES
1994,1,5,3,920,1103,US,273,,103.0,LGA,CMH,478.0,NO
1994,1,6,4,920,1103,US,273,,103.0,LGA,CMH,478.0,YES
1994,1,7,5,920,1103,US,273,,103.0,LGA,CMH,478.0,YES
1994,1,8,6,920,1103,US,273,,103.0,LGA,CMH,478.0,YES
1994,1,10,1,920,1103,US,273,,103.0,LGA,CMH,478.0,YES
1994,1,11,2,920,1103,US,273,,103.0,LGA,CMH,478.0,YES
1994,1,12,3,920,1103,US,273,,103.0,LGA,CMH,478.0,YES
1994,1,13,4,920,1103,US,273,,103.0,LGA,CMH,478.0,YES
1994,1,14,5,920,1103,US,273,,103.0,LGA,CMH,478.0,YES
1994,1,15,6,920,1103,US,273,,103.0,LGA,CMH,478.0,NO
1994,1,17,1,920,1103,US,273,,103.0,LGA,CMH,478.0,YES
1994,1,18,2,920,1103,US,273,,103.0,LGA,CMH,478.0,YES
1994,1,19,3,920,1103,US,273,,103.0,LGA,CMH,478.0,YES
1994,1,20,4,920,1103,US,273,,103.0,LGA,CMH,478.0,YES
1994,1,21,5,920,1103,US,273,,103.0,LGA,CMH,478.0,YES
1994,1,22,6,920,1103,US,273,,103.0,LGA,CMH,478.0,YES
1994,1,24,1,920,1103,US,273,,103.0,LGA,CMH,478.0,YES
1994,1,25,2,920,1103,US,273,,103.0,LGA,CMH,478.0,YES
1994,1,26,3,920,1103,US,273,,103.0,LGA,CMH,478.0,YES
1994,1,27,4,920,1103,US,273,,103.0,LGA,CMH,478.0,YES
1994,1,28,5,920,1103,US,273,,103.0,LGA,CMH,478.0,YES
1994,1,29,6,920,1103,US,273,,103.0,LGA,CMH,478.0,YES
1994,1,31,1,920,1103,US,273,,103.0,LGA,CMH,478.0,YES
1994,1,1,6,1700,1810,US,274,,70.0,EWR,BOS,200.0,NO
1994,1,2,7,1700,1810,US,274,,70.0,EWR,BOS,200.0,NO
1994,1,4,2,1700,1810,US,274,,70.0,EWR,BOS,200.0,YES
1994,1,5,3,1700,1810,US,274,,70.0,EWR,BOS,200.0,YES
1994,1,6,4,1700,1810,US,274,,70.0,EWR,BOS,200.0,YES
1994,1,7,5,1700,1810,US,274,,70.0,EWR,BOS,200.0,YES
1994,1,9,7,1700,1810,US,274,,70.0,EWR,BOS,200.0,YES
1994,1,10,1,1700,1810,US,274,,70.0,EWR,BOS,200.0,YES
1994,1,11,2,1700,1810,US,274,,70.0,EWR,BOS,200.0,YES
1994,1,12,3,1700,1810,US,274,,70.0,EWR,BOS,200.0,YES
1994,1,13,4,1700,1810,US,274,,70.0,EWR,BOS,200.0,YES
1994,1,14,5,1700,1810,US,274,,70.0,EWR,BOS,200.0,YES
1994,1,16,7,1700,1810,US,274,,70.0,EWR,BOS,200.0,YES
1994,1,17,1,1700,1810,US,274,,70.0,EWR,BOS,200.0,YES
1994,1,18,2,1700,1810,US,274,,70.0,EWR,BOS,200.0,YES
1994,1,19,3,1700,1810,US,274,,70.0,EWR,BOS,200.0,YES
1994,1,20,4,1700,1810,US,274,,70.0,EWR,BOS,200.0,NO
1994,1,23,7,1700,1810,US,274,,70.0,EWR,BOS,200.0,YES
1994,1,24,1,1700,1810,US,274,,70.0,EWR,BOS,200.0,NO
1994,1,25,2,1700,1810,US,274,,70.0,EWR,BOS,200.0,YES
1994,1,26,3,1700,1810,US,274,,70.0,EWR,BOS,200.0,YES
1994,1,27,4,1700,1810,US,274,,70.0,EWR,BOS,200.0,YES
1994,1,28,5,1700,1810,US,274,,70.0,EWR,BOS,200.0,YES
1994,1,30,7,1700,1810,US,274,,70.0,EWR,BOS,200.0,NO
1994,1,31,1,1700,1810,US,274,,70.0,EWR,BOS,200.0,NO
1994,1,1,6,1835,1912,US,275,,37.0,ERI,PIT,109.0,YES
1994,1,2,7,1835,1912,US,275,,37.0,ERI,PIT,109.0,YES
1994,1,3,1,1835,1912,US,275,,37.0,ERI,PIT,109.0,YES
1994,1,4,2,1835,1912,US,275,,37.0,ERI,PIT,109.0,YES
1994,1,5,3,1830,1912,US,275,,42.0,ERI,PIT,109.0,YES
1994,1,6,4,1830,1912,US,275,,42.0,ERI,PIT,109.0,YES
1994,1,7,5,1830,1912,US,275,,42.0,ERI,PIT,109.0,YES
1994,1,8,6,1830,1912,US,275,,42.0,ERI,PIT,109.0,YES
1994,1,9,7,1830,1912,US,275,,42.0,ERI,PIT,109.0,YES
1994,1,10,1,1830,1912,US,275,,42.0,ERI,PIT,109.0,YES
1994,1,11,2,1830,1912,US,275,,42.0,ERI,PIT,109.0,YES
1994,1,12,3,1830,1912,US,275,,42.0,ERI,PIT,109.0,YES
1994,1,13,4,1830,1912,US,275,,42.0,ERI,PIT,109.0,YES
1994,1,14,5,1830,1912,US,275,,42.0,ERI,PIT,109.0,YES
1994,1,15,6,1830,1912,US,275,,42.0,ERI,PIT,109.0,YES
1994,1,16,7,1830,1912,US,275,,42.0,ERI,PIT,109.0,YES
1994,1,17,1,1830,1912,US,275,,42.0,ERI,PIT,109.0,YES
1994,1,18,2,1830,1912,US,275,,42.0,ERI,PIT,109.0,YES
1994,1,19,3,1830,1912,US,275,,42.0,ERI,PIT,109.0,YES
1994,1,20,4,1830,1912,US,275,,42.0,ERI,PIT,109.0,NO
1994,1,21,5,1830,1912,US,275,,42.0,ERI,PIT,109.0,YES
1994,1,22,6,1830,1912,US,275,,42.0,ERI,PIT,109.0,YES
1994,1,23,7,1830,1912,US,275,,42.0,ERI,PIT,109.0,YES
1994,1,24,1,1830,1912,US,275,,42.0,ERI,PIT,109.0,NO
1994,1,25,2,1830,1912,US,275,,42.0,ERI,PIT,109.0,YES
1994,1,26,3,1830,1912,US,275,,42.0,ERI,PIT,109.0,YES
1994,1,27,4,1830,1912,US,275,,42.0,ERI,PIT,109.0,YES
1994,1,28,5,1830,1912,US,275,,42.0,ERI,PIT,109.0,YES
1994,1,29,6,1830,1912,US,275,,42.0,ERI,PIT,109.0,YES
1994,1,31,1,1830,1912,US,275,,42.0,ERI,PIT,109.0,YES
1994,1,1,6,2000,2243,US,275,,163.0,PIT,FLL,994.0,YES
1994,1,2,7,2000,2243,US,275,,163.0,PIT,FLL,994.0,YES
1994,1,3,1,2000,2243,US,275,,163.0,PIT,FLL,994.0,YES
1994,1,4,2,2000,2243,US,275,,163.0,PIT,FLL,994.0,YES
1994,1,5,3,1955,2248,US,275,,173.0,PIT,FLL,994.0,YES
1994,1,6,4,1955,2248,US,275,,173.0,PIT,FLL,994.0,YES
1994,1,7,5,1955,2248,US,275,,173.0,PIT,FLL,994.0,YES
1994,1,9,7,1955,2248,US,275,,173.0,PIT,FLL,994.0,YES
1994,1,10,1,1955,2248,US,275,,173.0,PIT,FLL,994.0,YES
1994,1,11,2,1955,2248,US,275,,173.0,PIT,FLL,994.0,YES
1994,1,12,3,1955,2248,US,275,,173.0,PIT,FLL,994.0,YES
1994,1,13,4,1955,2248,US,275,,173.0,PIT,FLL,994.0,YES
1994,1,14,5,1955,2248,US,275,,173.0,PIT,FLL,994.0,YES
1994,1,16,7,1955,2248,US,275,,173.0,PIT,FLL,994.0,YES
1994,1,17,1,1955,2248,US,275,,173.0,PIT,FLL,994.0,YES
1994,1,18,2,1955,2248,US,275,,173.0,PIT,FLL,994.0,YES
1994,1,19,3,1955,2248,US,275,,173.0,PIT,FLL,994.0,YES
1994,1,20,4,1955,2248,US,275,,173.0,PIT,FLL,994.0,YES
1994,1,21,5,1955,2248,US,275,,173.0,PIT,FLL,994.0,YES
1994,1,23,7,1955,2248,US,275,,173.0,PIT,FLL,994.0,YES
1994,1,24,1,1955,2248,US,275,,173.0,PIT,FLL,994.0,YES
1994,1,25,2,1955,2248,US,275,,173.0,PIT,FLL,994.0,YES
1994,1,26,3,1955,2248,US,275,,173.0,PIT,FLL,994.0,YES
1994,1,27,4,1955,2248,US,275,,173.0,PIT,FLL,994.0,YES
1994,1,28,5,1955,2248,US,275,,173.0,PIT,FLL,994.0,YES
1994,1,31,1,1955,2248,US,275,,173.0,PIT,FLL,994.0,YES
1994,1,1,6,745,1036,US,276,,171.0,MCO,BOS,1121.0,NO
1994,1,2,7,745,1036,US,276,,171.0,MCO,BOS,1121.0,YES
1994,1,3,1,745,1036,US,276,,171.0,MCO,BOS,1121.0,YES
1994,1,4,2,745,1036,US,276,,171.0,MCO,BOS,1121.0,YES
1994,1,1,6,730,848,US,277,,78.0,HPN,PIT,345.0,YES
1994,1,2,7,730,848,US,277,,78.0,HPN,PIT,345.0,NO
1994,1,3,1,730,848,US,277,,78.0,HPN,PIT,345.0,NO
1994,1,4,2,730,848,US,277,,78.0,HPN,PIT,345.0,YES
1994,1,1,6,950,1051,US,277,,61.0,PIT,DTW,201.0,NO
1994,1,2,7,950,1051,US,277,,61.0,PIT,DTW,201.0,NO
1994,1,3,1,950,1051,US,277,,61.0,PIT,DTW,201.0,YES
1994,1,4,2,950,1051,US,277,,61.0,PIT,DTW,201.0,YES
1994,1,2,7,710,1027,US,278,,137.0,STL,LGA,887.0,YES
1994,1,3,1,710,1027,US,278,,137.0,STL,LGA,887.0,NO
1994,1,4,2,710,1027,US,278,,137.0,STL,LGA,887.0,YES
1994,1,1,6,1450,1546,US,279,,56.0,SYR,EWR,194.0,YES
1994,1,2,7,1450,1546,US,279,,56.0,SYR,EWR,194.0,YES
1994,1,4,2,1450,1546,US,279,,56.0,SYR,EWR,194.0,YES
1994,1,5,3,1450,1550,US,279,,60.0,SYR,EWR,194.0,YES
1994,1,6,4,1450,1550,US,279,,60.0,SYR,EWR,194.0,YES
1994,1,7,5,1450,1550,US,279,,60.0,SYR,EWR,194.0,YES
1994,1,8,6,1450,1550,US,279,,60.0,SYR,EWR,194.0,YES
1994,1,9,7,1450,1550,US,279,,60.0,SYR,EWR,194.0,YES
1994,1,10,1,1450,1550,US,279,,60.0,SYR,EWR,194.0,YES
1994,1,11,2,1450,1550,US,279,,60.0,SYR,EWR,194.0,YES
1994,1,12,3,1450,1550,US,279,,60.0,SYR,EWR,194.0,YES
1994,1,13,4,1450,1550,US,279,,60.0,SYR,EWR,194.0,YES
1994,1,14,5,1450,1550,US,279,,60.0,SYR,EWR,194.0,YES
1994,1,15,6,1450,1550,US,279,,60.0,SYR,EWR,194.0,YES
1994,1,16,7,1450,1550,US,279,,60.0,SYR,EWR,194.0,YES
1994,1,17,1,1450,1550,US,279,,60.0,SYR,EWR,194.0,YES
1994,1,18,2,1450,1550,US,279,,60.0,SYR,EWR,194.0,YES
1994,1,19,3,1450,1550,US,279,,60.0,SYR,EWR,194.0,NO
1994,1,20,4,1450,1550,US,279,,60.0,SYR,EWR,194.0,YES
1994,1,21,5,1450,1550,US,279,,60.0,SYR,EWR,194.0,NO
1994,1,22,6,1450,1550,US,279,,60.0,SYR,EWR,194.0,YES
1994,1,23,7,1450,1550,US,279,,60.0,SYR,EWR,194.0,YES
1994,1,24,1,1450,1550,US,279,,60.0,SYR,EWR,194.0,YES
1994,1,25,2,1450,1550,US,279,,60.0,SYR,EWR,194.0,NO
1994,1,26,3,1450,1550,US,279,,60.0,SYR,EWR,194.0,YES
1994,1,27,4,1450,1550,US,279,,60.0,SYR,EWR,194.0,NO
1994,1,28,5,1450,1550,US,279,,60.0,SYR,EWR,194.0,YES
1994,1,29,6,1450,1550,US,279,,60.0,SYR,EWR,194.0,YES
1994,1,30,7,1450,1550,US,279,,60.0,SYR,EWR,194.0,YES
1994,1,31,1,1450,1550,US,279,,60.0,SYR,EWR,194.0,NO
1994,1,2,7,1100,1215,US,280,,75.0,BUF,BOS,396.0,YES
1994,1,3,1,1100,1215,US,280,,75.0,BUF,BOS,396.0,NO
1994,1,4,2,1100,1215,US,280,,75.0,BUF,BOS,396.0,YES
1994,1,1,6,850,1229,US,281,,159.0,IAH,PIT,1117.0,NO
1994,1,2,7,850,1229,US,281,,159.0,IAH,PIT,1117.0,YES
1994,1,3,1,850,1229,US,281,,159.0,IAH,PIT,1117.0,YES
1994,1,4,2,850,1229,US,281,,159.0,IAH,PIT,1117.0,YES
1994,1,5,3,850,1229,US,281,,159.0,IAH,PIT,1117.0,YES
1994,1,6,4,850,1229,US,281,,159.0,IAH,PIT,1117.0,NO
1994,1,7,5,850,1229,US,281,,159.0,IAH,PIT,1117.0,NO
1994,1,8,6,850,1229,US,281,,159.0,IAH,PIT,1117.0,NO
1994,1,9,7,850,1229,US,281,,159.0,IAH,PIT,1117.0,YES
1994,1,10,1,850,1229,US,281,,159.0,IAH,PIT,1117.0,YES
1994,1,11,2,850,1229,US,281,,159.0,IAH,PIT,1117.0,NO
1994,1,12,3,850,1229,US,281,,159.0,IAH,PIT,1117.0,NO
1994,1,13,4,850,1229,US,281,,159.0,IAH,PIT,1117.0,NO
1994,1,14,5,850,1229,US,281,,159.0,IAH,PIT,1117.0,NO
1994,1,15,6,850,1229,US,281,,159.0,IAH,PIT,1117.0,NO
1994,1,16,7,850,1229,US,281,,159.0,IAH,PIT,1117.0,NO
1994,1,17,1,850,1229,US,281,,159.0,IAH,PIT,1117.0,NO
1994,1,18,2,850,1229,US,281,,159.0,IAH,PIT,1117.0,NO
1994,1,19,3,850,1229,US,281,,159.0,IAH,PIT,1117.0,YES
1994,1,20,4,850,1229,US,281,,159.0,IAH,PIT,1117.0,NO
1994,1,21,5,850,1229,US,281,,159.0,IAH,PIT,1117.0,NO
1994,1,22,6,850,1229,US,281,,159.0,IAH,PIT,1117.0,NO
1994,1,23,7,850,1229,US,281,,159.0,IAH,PIT,1117.0,NO
1994,1,24,1,850,1229,US,281,,159.0,IAH,PIT,1117.0,NO
1994,1,25,2,850,1229,US,281,,159.0,IAH,PIT,1117.0,NO
1994,1,26,3,850,1229,US,281,,159.0,IAH,PIT,1117.0,NO
1994,1,27,4,850,1229,US,281,,159.0,IAH,PIT,1117.0,YES
1994,1,28,5,850,1229,US,281,,159.0,IAH,PIT,1117.0,YES
1994,1,29,6,850,1229,US,281,,159.0,IAH,PIT,1117.0,NO
1994,1,30,7,850,1229,US,281,,159.0,IAH,PIT,1117.0,NO
1994,1,31,1,850,1229,US,281,,159.0,IAH,PIT,1117.0,NO
1994,1,1,6,1320,1417,US,281,,57.0,PIT,BWI,210.0,YES
1994,1,2,7,1320,1417,US,281,,57.0,PIT,BWI,210.0,YES
1994,1,3,1,1320,1417,US,281,,57.0,PIT,BWI,210.0,YES
1994,1,4,2,1320,1417,US,281,,57.0,PIT,BWI,210.0,YES
1994,1,5,3,1320,1419,US,281,,59.0,PIT,BWI,210.0,YES
1994,1,6,4,1320,1419,US,281,,59.0,PIT,BWI,210.0,YES
1994,1,7,5,1320,1419,US,281,,59.0,PIT,BWI,210.0,YES
1994,1,9,7,1320,1419,US,281,,59.0,PIT,BWI,210.0,YES
1994,1,10,1,1320,1419,US,281,,59.0,PIT,BWI,210.0,YES
1994,1,11,2,1320,1419,US,281,,59.0,PIT,BWI,210.0,YES
1994,1,12,3,1320,1419,US,281,,59.0,PIT,BWI,210.0,YES
